f1,f2,f3
4.329780618357875e-17,4.3297809624743516e-17,1.0000001176130466
0.03302805203122011,0.033028127403215646,0.9989126482393763
0.03128939197198843,0.03128948032103847,0.9990226014090688
0.7070360034866331,0.7070364040137752,0.014168038245055083
0.029733115009677725,0.02973315381713695,0.9991165622344083
0.19837388059543548,0.1983734980776686,0.9598430589209359
0.03126339657908808,0.03126351961564473,0.9990246295719053
0.031603532362310935,0.031603573375664204,0.999001685957044
0.706874132172906,0.7068768620995127,0.02567061188514521
0.707106848368917,0.7071069085548498,0.0
0.031678348085604754,0.03167837976295818,0.9989971713891866
0.11564022720998882,0.11563721020105305,0.9865574824140994
0.030631146565176747,0.03063117359921755,0.9990619203873474
0.029749985290551756,0.02975002532035214,0.9991155891237825
0.10394111851266778,0.10394122995026132,0.9891415518877699
0.020357965624854757,0.020358013985629936,0.9995874585726778
0.7063594871828872,0.7063610351896558,0.046010499665439485
0.03099615117599769,0.030996185862956802,0.9990395178861833
0.029343934811217682,0.029344063857810614,0.9991415114584683
0.030718203961516758,0.0307182410742013,0.999056744759722
0.030128543086001672,0.030128605511197983,0.9990932698710308
0.02924659032685581,0.029246594390998398,0.9991452597378724
0.03088548033807724,0.030885398971659008,0.9990473243531895
0.3719976419423357,0.3720014809713384,0.8504483698390217
0.6839384442147409,0.6834977951466998,0.2567965805902543
0.12056203378006068,0.1205622368244915,0.9853587485617472
0.11591775695608934,0.11591877774832812,0.9864783540626257
0.7066922183937447,0.7066931435237573,0.034247264591921
0.07443900468628996,0.0744391316058437,0.9944448198134709
0.7066706705213315,0.7066709112883398,0.03514303471091612
0.6727835634495477,0.6726898902663466,0.3082966577009265
0.7066511324640858,0.7066520604493021,0.035902792620704754
0.033321904109258386,0.03332194371741197,0.9988904694948608
0.1559453745810498,0.1559453945045495,0.9753798498822797
0.7064966376243514,0.7064864221811926,0.041951153081360486
0.023208500801313585,0.023208507663321113,0.9994620102291514
0.7069492821791555,0.7069518326665581,0.02113424150645655
0.11749236569913363,0.11749255831284983,0.9861000956002902
0.7008950637584128,0.7008964991424396,0.1322623768779638
0.2328761235239591,0.2328762994611641,0.9442133707166247
0.1966537003516988,0.1966541244308646,0.9605505999735231
0.13544042432125056,0.13544046398571322,0.9814849987746619
0.03167679796492747,0.031676854537053614,0.998998603229838
0.7030170346982886,0.7030183173575217,0.10740869320639054
0.3789730606841847,0.37914207255796073,0.8445560221030024
0.23197225755644854,0.23197734104683326,0.9446766803069173
0.004916320806514907,0.004916313768057562,0.9999769413535028
0.030062911421222777,0.030062947236016685,0.9990969663768015
0.03161201873707098,0.03161203953450822,0.9990008482018851
0.3506176353642274,0.3506179949080196,0.8684102307167093
0.21372720929222638,0.21371047920564232,0.9532853886590661
0.02332586569448231,0.02332592588361586,0.9994574508889259
0.03048341829987149,0.030483481862233264,0.999071657919667
0.19180520458767308,0.19180586499129626,0.9625104741522846
0.12703600707525073,0.12703744142702203,0.983736609812547
0.13277413267025695,0.13277196803206576,0.9822289634407201
0.7068330845907437,0.7068409274863522,0.027882741548798388
0.032601672250120485,0.03260176818788299,0.9989385409809086
0.029814569410308574,0.02981461159276048,0.9991116488271469
0.22929643202457387,0.22929854719594694,0.9459690425847701
0.4843786443677687,0.484378977019199,0.7285302376870522
0.20642909730204886,0.20642874560917374,0.9564396119045306
0.02079430355360954,0.02079429593485029,0.999569852475361
0.2014193681138818,0.20141993413041298,0.958576285110163
0.3555461474234344,0.3554273971573043,0.8647093308446441
0.7057683217808641,0.7057875650167147,0.06159794572845509
0.5241158502739366,0.5239383676903036,0.6717720002352261
0.3454847881571894,0.34548494600987795,0.8725147438492797
0.48952905668166863,0.48952961075684676,0.7216131197419473
0.008685884732202734,0.008685897139805401,0.9999262080141302
0.04011908454671729,0.04011958072341024,0.9983991975792288
0.10989538462350461,0.10989546119837004,0.9878502309670084
0.03654021401195963,0.03654036740160305,0.9986686404351114
0.6424907376049233,0.6427534815294026,0.4178601579304739
0.10683387640093629,0.10683372007526958,0.9885262114508103
0.706835236513431,0.7068358982888788,0.02773383012390122
0.47789254190318886,0.4778862740241521,0.7370627203933593
0.691746165178861,0.6912926511703155,0.21114487823341846
0.34863717505604663,0.3486386371857706,0.8700049198755531
0.44300762745000255,0.44315703281369795,0.7798045479725136
0.5818924337609841,0.581913605585546,0.5683416563171495
0.02613979846289137,0.02613982860172648,0.999317309692834
0.43173182767698404,0.4316965583192189,0.7920682400977126
0.014132526152694646,0.01413253281965186,0.9998013070506504
0.6319845192314376,0.6319659126748713,0.44898531630495997
0.49994562341523,0.4999719663091752,0.7072141214413338
0.6652106913709392,0.6644512059811944,0.3429495467438293
0.1173416720802633,0.11734237251333535,0.9861509243588112
0.026129863086859325,0.026129932481099273,0.9993210640896034
0.0068462830853946695,0.006846315824062771,0.9999563745899614
0.03202943791088007,0.0320294916566786,0.9989756023220951
0.11760083941723652,0.11760094559340747,0.9860740526707485
0.5745476313485591,0.5745616421195252,0.5829538751092551
0.15003207116445305,0.1500322509504299,0.9772345787986421
0.660140511195171,0.6588340354854489,0.36425183188620286
0.7063911406563937,0.7063930462701653,0.04499862882338962
0.40110670601910414,0.40125005678723275,0.8243126482680688
0.7068212384308449,0.7068220968773142,0.02844504109557904
0.6539055156676566,0.6539140115725152,0.380566811723323
0.6910382549949625,0.6910690467060403,0.21206599534137383
0.11380141827201126,0.11380174369679895,0.986966079088754
0.03150242916783079,0.03150237410134062,0.9990083345230713
0.6900164118234888,0.6901689794114877,0.21878980084077618
0.5823187899436144,0.5823474293879294,0.5673126368026457
0.03471237843401515,0.03471241131017245,0.9987952965665471
0.06544316952983478,0.06544347007603403,0.9957110591016831
0.14975620516541924,0.14975652658377805,0.9773219932173737
0.43756201980680076,0.4376159625251897,0.7856380043896386
0.08399893421541094,0.08399900015245187,0.9929197934388557
0.01104158679036734,0.01104165306373503,0.999881952859033
0.569518386081849,0.5695246985088519,0.5927155049721722
0.1881503821715016,0.18815113937876557,0.9639524490626974
0.3329677065657731,0.3329681168393426,0.8821940609766604
0.24591324763412326,0.24591360054700634,0.9375800146541707
0.667319057465853,0.6671221992117414,0.3317941132346907
0.028515337948579293,0.028515390721955032,0.9991877222933835
0.25477605809137055,0.254817531239174,0.9330735837540761
0.01656772570984202,0.01656777821821535,0.9997276055279771
0.11319753255274786,0.11319957771033352,0.9871175645622813
0.607498579267637,0.607474694520512,0.5120807210658618
0.011556485114670351,0.011556511695371603,0.999869486951169
0.582017699243506,0.5820192871724257,0.5679017837370942
0.0297803805746076,0.029780419671608466,0.9991146056742853
0.11015436841100182,0.11015445748916379,0.9877920891981725
0.5602081715376653,0.560223695781761,0.6102314182519241
0.5087826967892548,0.5087830302429793,0.6944650085446714
0.2030122192188124,0.2030118097336286,0.9579013805280464
0.022453772899167782,0.022453804964752324,0.999496702714643
0.7025603023383957,0.7021429867297589,0.11962206001606546
0.6651559231021709,0.6651578161140821,0.33932331626357065
0.008686403368299133,0.008686413509083061,0.9999258963128095
0.00883722676786242,0.008837244089560756,0.9999239796724378
0.029846681467141867,0.02984669546657587,0.9991092718728247
0.13672506654391395,0.13672708464225578,0.9811622085251288
0.20702361311754056,0.20702363402352358,0.9561818792835498
0.6363852603035217,0.6363790648346618,0.43594508661703457
0.7069596692744587,0.7069609800845291,0.02041249893200038
0.11173851417349162,0.11173859474463087,0.987437775310258
0.03451881302182774,0.034518850778928044,0.9988086533996522
0.27735861723625,0.2773611552870063,0.9198708490752644
