f1,f2,f3
0.11089055054292905,0.44440675100948057,0.8895816944667786
0.22790155795044936,0.912433693591666,0.3422212459546325
0.6513868861362856,0.651310999920733,0.3907162266458977
1.7595371333826683e-17,0.28735422076107603,0.957992606245364
0.8089513809171343,0.577559430059285,0.1157498144368546
0.44462145300317557,0.8892078789329074,0.1112671163882263
0.7691867623418684,0.3841455284945634,0.5127708217777078
0.2119302074777095,0.211841177310423,0.9543975820949895
0.9435623847768773,0.10436170637218335,0.31441955340618055
6.12344199321514e-17,1.0000339685660418,0.0
0.3910152669338405,0.6510645266231441,0.6516852143013399
0.2411462030700065,0.48113461736690133,0.8432647679924158
0.5128860854451974,0.38437420217263646,0.7684176308806056
0.9580072702180142,0.0,0.287389152957877
0.4062742640519212,0.0,0.9139757447581144
0.11541684769346262,0.8084011398328718,0.5776908065046381
5.866245370439816e-17,0.9580305724922686,0.2873476056980755
0.8481832836820363,0.5300767649218201,0.0
2.4871775572496116e-17,0.40618692001339185,0.9140242761384926
0.9117040837384431,0.3420068577205073,0.22804329501162443
0.6509702259971376,0.0,0.7593966283093333
0.3425019208667248,0.2280517356793606,0.9120454710521481
0.9761803407285976,0.19516112902554086,0.09749879030410592
0.11544356249175108,0.5773417735425783,0.8090226913678344
6.102600786602657e-17,0.9966303412300632,0.08298048584027724
0.09708856058004016,0.1949858075530591,0.9761503011753845
0.2276564939878992,0.34138133345656646,0.9126639637635537
0.24852395161496418,0.6210022752715539,0.7438239975594608
0.9923694143191195,0.08991316348921412,0.0894336072789378
0.996658677905387,0.0,0.0829325194832186
0.8436024798904227,0.48138389329266756,0.24102872015120944
0.9440135442823244,0.3146212681313606,0.10480742688769151
0.44382168141782424,0.11113199874573669,0.8894733376151066
0.31380811272683073,0.9442860116567138,0.10425681791592373
0.9118202057943998,0.22816192891023965,0.3419757452516781
0.19521942970269335,0.09774339634806399,0.9762127558155017
0.984068828253135,0.0,0.17867896003445957
0.9140743249109097,0.4059575621413075,0.0
0.17820920142134403,0.0,0.9840711427204738
0.5305508333555087,0.5304030789826042,0.6630971300032693
0.3670265873447786,0.3659635198654599,0.8556586460025323
0.889499179145812,0.11125390410692007,0.4445722508463396
0.4815980271499296,0.24142363585042959,0.8431059876724222
0.9968097437745884,0.08286443446800837,0.0
6.025508445952216e-17,0.9840402065554591,0.1783737780101252
0.241424236655315,0.8431000180329248,0.48108591293336
3.986389445009408e-17,0.6510268018150029,0.7594198371023075
0.768807842461916,0.5118053327974557,0.3842761120455668
0.10526955107816485,0.9440640950225169,0.31465673175200487
0.7022643519316757,0.7023747634172341,0.11694375611903263
0.759528651025748,0.6509451091621795,0.0
0.6508778238125845,0.7595259571409435,0.0
0.09019072937542318,0.9925205589982495,0.09002823218427146
1.0890705683857692e-17,0.17785872124828525,0.9844520285504407
0.8431677531951025,0.2411349835947369,0.48170403465172495
0.9139549714601961,0.0,0.4061693778251394
0.9839596485762908,0.17909183912759866,0.0
0.11119584145826916,0.8893939423130335,0.4446309535834919
1.000031589785806,0.0,0.0
3.749520774619474e-33,6.123432123008915e-17,1.0000323566390386
5.010090671605357e-18,0.08182098993919842,0.9968535348942233
0.11689598545346705,0.7030759631720531,0.7024937418273618
0.5783243685567868,0.11492386815329853,0.8093804462635861
0.5299942798175733,0.8480613965370137,0.0
0.5769837837932871,0.8103849345586472,0.114673457271533
0.8557151565341365,0.3665357169227783,0.36665042834264544
0.9581289910583914,0.2870251181757118,0.0
3.2456792159224753e-17,0.5300596413892141,0.8480243318688839
0.10394866620421728,0.31503280454166516,0.945053706939694
0.3842753459688615,0.7683006406592321,0.5123548676769337
0.6209912404055766,0.7447565749947157,0.24826427167316173
0.3424093930056586,0.9130886370831054,0.22808644802831166
0.09021893266736981,0.08991676058863529,0.9921754243883097
0.032775899406121405,0.9993248416349284,0.026178304103960437
0.24933020466541808,0.7442820019683066,0.6198196077817779
0.40598583653818354,0.9142608885420372,0.0
0.38463390344512,0.5109091443023751,0.7691857937099496
0.5301726306743927,0.6619544780512506,0.5306451092966731
0.012390217484541397,0.9999201851804694,0.011628194051533992
0.7452982191764685,0.6215209860343424,0.2476709563131301
0.21175098819299132,0.9543827719216796,0.21261024916229965
0.7592180148456044,0.0,0.6518729607717482
0.08277434986151348,0.0,0.9968662012737317
0.9994522165120101,0.03355980373867324,0.031018988577796905
6.123347437657835e-17,1.0000185264716566,0.02521257587589192
0.3117537872222063,0.10332364571857501,0.945077652695541
0.9938629864910589,0.0,0.11333389324541121
0.04567799845109659,0.9982178910466728,0.04838944892936985
0.9948528800673915,0.10583038516910186,0.0
9.313298686293387e-18,0.1520977100136573,0.988917157252977
0.9697471080840041,0.19136029145799965,0.15399123159147193
0.999932807899708,0.014831160837150437,0.021289393756209442
0.9510518791364999,0.30627858568959054,0.05402645222307133
0.12610872712577448,0.06097870093882083,0.9917650704089451
0.9994913027987107,0.03962762487097818,0.0
0.7898602848868803,0.0,0.622110991388706
0.9276137307788387,0.3336138204574712,0.18425705471151674
0.01654213048019695,0.9995853068368892,0.029577733810180928
5.865012308430993e-17,0.9578291981842346,0.28835568025138686
0.00488650665934797,0.9998703676974634,0.02847318420628886
0.4235456369938293,0.029025953227846516,0.9067639222708218
0.48188631852703645,0.8439150515223542,0.24062504260036766
0.8858973874749415,0.0013190971245462802,0.4694939876366894
0.856078392235674,0.05770502675339251,0.5172280965721446
0.10839003989747496,0.9774243445542483,0.18784100970649703
0.9709069953211453,0.23105664558917102,0.09197175127392666
0.22748524463155564,0.921640479732452,0.31639166019230547
0.966888018654307,0.0987340772021511,0.24433425063030292
0.4507123780911039,0.897255458310872,0.025643493193681696
0.9941948591727482,0.0,0.11277951862247866
0.9622228776357028,0.2654518871126596,0.08602105550687732
0.08026458179135101,0.7572331677572226,0.65063736240861
0.9925352875294503,0.1234479194319354,0.0044665325829114
0.4880881613104344,0.7638765952722872,0.4224353413492645
0.9932303865008062,0.10735172025393158,0.051704485736493395
5.821721830688155e-17,0.95075932664691,0.3125609625448129
0.6517862875784657,0.7180294858968015,0.2477987601221934
0.9931972319667884,0.11660232838844477,0.03534831635201321
0.9628516513970862,0.12450796832861866,0.24854516028250537
0.8642785012856692,0.4896754215667643,0.12719688653041655
0.4439746080962379,0.8778076335911779,0.18306548606354472
1.902400953039739e-17,0.31068565309838964,0.9509970933537497
0.1953636918741597,0.9776793861723855,0.09620464142782331
0.9840231862065444,0.11261344402227332,0.13888049811174205
0.3460627409196526,0.9385898479025343,0.0056789690932935654
0.9534057314143343,0.3057928672068637,0.054163130139552616
0.10718318758454297,0.9936228993967207,0.04174691688956306
0.4560491010933009,0.43201153899577044,0.7796092718169698
0.4434797632238146,0.6922011854337077,0.5700115825245516
3.867314722764171e-18,0.06315804239159806,0.9983078272731551
0.5859099654595898,0.41826250385401004,0.6982229267524782
0.03309403933545527,0.7416763764085975,0.6703570405440186
0.5578225274436973,0.0,0.8357654734454592
0.961204225624589,0.15538088124008217,0.23133877612877912
0.05233483797032253,0.214892445130768,0.9763327862526647
0.9961297552560233,0.09449892084549628,0.0
0.04564871861986512,0.3013673154235445,0.9547004421909839
0.31830345203818644,0.047410863191386696,0.9483234345429167
0.34471250060237885,0.8654376392578742,0.3734801434665333
0.7387483118153582,0.10481755661502866,0.6699791006930036
0.35008144910205113,0.9322346787535672,0.12175288920659634
0.03572010605300619,0.9998055857250419,0.011537069200276093
0.8929579872143321,0.45052550881422504,0.0
0.0021103453637252106,0.6357459031862455,0.7730254619194764
0.8716164587291384,0.1356819432757855,0.48701088703011053
0.4409750594235748,0.8704632249947157,0.22048578414765496
0.23778253585978176,0.7446892662557989,0.624940665476319
0.0058225740923540876,0.9372198183932181,0.3587303229121279
0.5450618870168049,0.7904995344767568,0.281729629467375
