f1,f2,f3,f4,f5
0.02209539937087493,0.02220058974460468,0.021855318799876164,7.788491777645372,2.4192753326341805
1.3449918355760762,0.0249563586773667,4.032593994582568,0.024956358677366997,3.4634628322770644
1.547913804124358,1.511984386255303,2.320465138738301,3.0586075460404905,0.032000461604832074
0.019588621965330417,0.01789875533469087,0.022851049249607687,6.733089091989223,5.453046156126201
0.024389117576759503,3.3286212808913813,0.018838492059469376,4.5111495467294445,0.01883849205946968
0.03022749273674492,0.03833640860417059,3.9758021113238478,2.6870862335732633,6.789355402582184
1.6775053645428768,0.014220732136057223,0.014220732136057325,0.014220732136057427,5.567337495718718
0.04839826820293284,2.6806575011338265,4.052964874173276,0.029821649157236216,3.363412750545157
0.5973932494968838,3.6668795085861667,0.02644177163239858,0.0264417716323987,3.029846842402453
0.024240008116398225,0.028255897418191088,4.075111507744544,5.309542628401559,3.303832545883864
0.6811004154897466,2.676017174741905,0.02459800944045159,5.408275107215943,0.02459800944045193
0.013088938890845126,3.8888361110859377,0.014127439886451178,1.9801200376749268,0.02304310660707426
0.020492643164169724,0.022893248324020517,5.46299974978565,2.429803148212652,2.949290357807834
0.9246963168378332,1.7776523866353333,2.802092334086358,3.6900558016907588,4.56156244158901
0.04974373521379733,1.1606183239910723,0.03492642200676929,2.4972901833483405,9.12342557871308
0.7660413605578663,3.072454421158428,2.3692538278837776,0.043741959190462684,3.8149411876538544
0.028412019746665226,2.6810569490825307,2.0282823223980757,0.07759540693824091,6.7038227975154765
0.5990818603367488,0.04774514536763226,1.8732887249466486,7.342387450767934,0.0477451453676328
0.012785993988524072,3.3429379158629784,0.01239268519821369,0.012392685198213793,5.550594022122148
0.01633696166668832,0.019154403898587538,5.018772955988799,0.015106804642106755,5.533579460792892
0.023599782083554316,3.643340861577386,1.7744275673322472,0.012616833490614841,3.0103401054075793
0.6040001528400768,1.171891816285309,0.041464300664198664,0.04146430066419871,9.212187858539048
0.015831902212296148,0.01735525645407723,1.8927386003890843,2.4033126447297013,9.032466761533934
1.3554866243485681,2.681399126410529,0.036163228872014515,2.723592423008523,0.022570108876928383
0.02554426967916229,0.011601760098186812,3.308116139240507,0.02531662333899771,8.366762773427718
0.6115210096872323,0.03592174668079237,0.035921746680792406,2.536105708549439,9.088549815682866
0.048102797620585044,2.6967942135721374,0.0387772484604019,5.420808127683493,3.255691010885446
0.7494567122339152,0.01923514858304131,2.25117590957485,3.048091663339235,7.667595452352573
0.021895567761093027,0.021445351661669,3.371084723635927,6.641068336454256,0.01223204234236359
1.9557876690080676,0.015103639409163316,0.015103639409163436,0.015103639409163554,2.4324653069082465
0.7329975814538957,0.023757435730868318,2.319979165844708,6.140353700726461,3.78404299385883
0.03036098366304986,1.3259005272971214,4.031556154129195,0.012811216568062524,6.6726951030916215
0.017762981453339127,0.9554120586281736,5.8493924319149535,0.016886522902634475,0.016886522902634597
0.6868346075884213,2.6810766217549165,0.04643950065926105,0.04643950065926114,6.855561905671136
0.028733098451618543,3.0632059452101896,2.319144699900897,3.007492507928283,3.760470653836469
0.035165940167016,1.2681487361343966,1.7821280859243245,0.020388188215169755,9.056007168598935
1.5357131982517347,1.5904268603360459,2.311589277090625,0.04097623093577402,3.819013876913721
