f1,f2,f3,f4,f5
1.5145794420814758,3.9425099368140915,1.008058900835183,1.0122356069852896,0.9959582140063542
1.843087523710941,1.5754980684889355,2.1988788674608046,1.0093065015772487,3.2968830960770505
2.4732358540317123,1.399978319975763,1.9720474301190456,1.0048343309409937,1.0006561625970156
1.47319476862783,1.2347102831129708,1.6750715932297857,2.253772120138822,0.5871402242446201
0.9969050343007837,1.4796707270775102,6.259849867582717,1.0105631549054115,0.9964789483648627
0.9998519787548917,4.330474445126982,1.9971162911521754,1.0027553833172125,0.9991173089419935
0.9946235340289532,3.1825508160091327,1.0080243168345842,2.727610286620408,3.2606222203920425
0.08433990656578018,0.158369355918072,0.4557553383559098,1.229640160426337,6.976302039770157
0.6963359700405835,0.633723107485472,3.051276154303473,2.1764629929060555,2.4540025214347763
1.6622820984164788,2.86163941588637,1.0114464040332993,2.561812317897227,0.9939377698456339
0.9992529696483842,4.184701518697363,1.0051931855128822,1.0089062078363464,2.9798501925816656
0.22910963592348432,0.4173409186167275,1.2894892435808794,3.4747671308071877,1.5841148771148252
0.9970954527205583,2.940989503685689,1.0026569906452871,1.0055762625769697,6.085877867401101
0.008929219585854582,0.008929219585854582,0.008929219585854582,0.008929219585854582,10.008929219585855
0.17363753736060591,0.33831188495843834,0.9993114949862523,2.6979388195931713,3.3093842879019677
2.353432956459582,1.0018846316185528,1.0054564666891264,2.10658767961751,2.7763875231994297
1.71019753307931,1.4965438546940422,1.0033199401591637,1.0073430704989312,6.110407971853007
1.7388112273020813,2.8787720374212125,1.9404827280435195,1.0087808999616585,0.9971498863913019
2.2141815868787145,2.558297629733003,1.0038067434609996,1.0057182899383816,0.9980942852642639
0.2843182145649743,0.5680326030336353,1.3912787593220561,4.206143086957089,0.14826836975330673
1.2729892354506394,0.9029985568335781,0.9810013742551944,1.0758891001876045,7.393289423999327
0.42203545430062284,0.7720270017968228,0.9650663496382601,4.687111502923342,1.574755739775971
2.1792148622685135,1.0045614293082423,1.0266971887595993,4.064767580306967,1.0571276539331653
2.450566773411464,1.2889438571610046,1.0012294519060243,1.003119211422389,3.0149548603834404
1.7981855171137209,1.5586784386613948,1.0055477419190688,2.76373511148219,3.299927920917323
0.9992414070216087,2.9485679062546595,4.061808643923827,1.006217811339182,0.9979276932600046
2.4168990061137454,1.0007927914574268,1.8014854509550418,2.246445851205484,0.9981129671818451
0.8279999109230299,2.452485815515618,1.699686245679509,2.283853634686344,0.5720487884378854
1.703299334891911,1.4751765781817885,1.0086505804664792,5.070430805998809,0.9814618491062403
2.1784017172452215,1.002837835298351,1.0115259336163287,4.089978305871485,1.0580258105625533
0.5317786782286186,0.5973587163482349,2.542315626808554,3.291001030996086,0.2403104814822122
0.9993909683358224,4.289097826338216,1.0051312876399208,2.3884677196750603,0.9965282755057611
0.8646862190380403,0.7920393258171996,3.298984675984596,1.2731598303455527,5.349756904287209
1.684917145986386,0.999318192105043,3.799345629177496,1.0049802951328544,2.8803805190647855
