f1,f2,f3
0.7688987383732397,0.2702088217019439,2.875528151126048
0.32071361549011496,1.5562775571278233,2.2884614136744768
0.25927098629529094,1.6020699591737289,2.8581610074753936
0.7021275805391797,0.32098638832871945,2.8500208769202597
0.7342746682953762,0.31362132985765734,2.7698328496592715
0.22560670219701173,2.8186132446940633,1.4482950674461486
0.23498122938346025,1.7666765408937655,2.6472370055784533
0.5613856363269426,0.5384307948672857,2.646117182758124
0.5122105130357071,0.6816432488335106,2.6387905378039656
0.23176476330357876,1.713504288154804,2.666970882260631
0.6128579476869614,0.4693706464718629,2.63778713733575
0.6053681934227799,0.6510314350076405,2.537110395276611
0.7236188455087267,0.4356517291503975,2.6111402628355243
0.7483548931822941,0.6117019534909114,1.7687254132503862
0.22757679666577615,1.6713808963559138,2.691672143513506
0.7270290087908863,1.504697192208473,0.23568739109499576
0.34835925141560303,1.1308788259508833,2.6466411475625202
0.6612447401409813,0.3608878987406281,2.673342378776007
0.6190261097400496,0.5094028546324862,2.624738949005966
0.3964832663608667,2.488649336966113,0.2309041850898165
0.3956248891815526,1.5955058756789957,1.4454530123180511
0.23545498474658913,1.7521332979287638,2.653017711826376
0.5062033022729792,0.8355528987100513,2.483707253508004
0.22425489923174008,2.515940563626664,1.801967623375201
0.4133277756496752,1.0594188038157588,2.4940210208752944
0.4160675862647537,0.7643252932452782,2.663253420128876
0.35383307255431884,2.196674540434242,1.1854586976039083
0.899226301913619,0.43266441357299606,1.8320580048181516
0.40584063999804176,0.8133824311614216,2.665366749266131
0.6901103602950978,0.6271556379931,2.1044238589525066
0.3152016335657481,2.2971526303142977,1.255643253530947
0.48692506856320716,1.8040781904315915,0.8263063661462619
0.5849055263650131,0.3740870758956032,2.9564768127538366
0.39390382670858703,1.3707834075896377,1.7311821046083344
0.5606606510452896,0.9709868340245358,1.6344718644554885
0.314207276058573,1.047862208314152,2.6725299348674763
0.7400691450613895,0.26216949781961707,3.08400358229101
0.4310584509292842,0.9182125852147318,2.6131348160731034
0.6278672328268267,0.47671127766621135,2.629408461841507
0.4277462490770576,0.8405993721625653,2.6416916112190116
0.32964576339311125,1.2927768337440497,2.5393039090793468
0.48178694188782256,1.3933932005922323,1.4319105012398126
0.4140012370126295,1.902492261799906,1.1955227935145523
0.41207620707257075,2.0571020042578074,0.8486998638473215
1.2831250829661016,0.23085510221149846,1.8115873949792154
0.58933836377141,0.4586554123348485,2.7130296610129507
0.3187813540952147,2.652476984320534,0.5333876418888478
0.4277805529861666,0.9106268884214236,2.628910914287819
0.7252073167237166,0.23979943322551442,3.4947690993466014
0.8332302288508846,0.44725117723866337,2.3026703556260624
0.4963586759518932,1.6532358658856612,1.1752727895157693
0.3371379707094879,1.38980585709952,2.386871614278207
0.2420229994326159,1.664091468526301,2.727782015772578
0.31341011094704063,1.6630640823931895,1.8131021291171319
0.5265110484280675,0.6526935105069233,2.6282699984429603
0.9044786367833594,0.9726788007701394,0.5145724022072659
0.4979093256325634,0.6174435418093626,2.6730669242664553
0.4888785774002931,0.6373256199254834,2.6534704655551855
0.7454631333838617,0.2617477702567516,3.0061870525961143
0.7670155930920404,1.0239215088662852,1.139025029369289
0.3143404033949906,1.8903150682810803,1.540334517685485
0.6754952679271901,1.2091655276387538,1.150210485286861
0.21537030124047765,0.21537030124047765,6.215370301240478
0.2961619676397313,1.6992852453473397,2.13363261797413
0.3511562721636764,1.1821123864829395,2.6213134460376724
0.8543295210129038,0.6185252213408601,1.4574228987453184
0.5289336782957579,0.6705944068545499,2.613524547685137
0.2247496612196377,3.4342176944239347,1.126521489028211
0.3497137015651078,1.1872704138728196,2.616496286011022
1.0040596620780096,0.9727586767392635,0.23679991869619296
1.4271978913955843,0.23376745946686078,1.4556468173703876
0.22580971645424325,2.049337732727076,2.590009296910731
1.2655755642493463,0.23480214037950206,1.9652061712299584
0.4892040350301773,1.0179961372544042,2.039649819395833
0.5808172377062444,1.1938128521586053,1.4276053108584679
0.3197533935539443,1.5657796849012042,2.0925215867177323
0.35115956430774886,1.4331569165189304,2.092845605647629
0.3443898471325088,1.5714935194206934,1.809250801195465
0.3483626433975796,2.5777883586651864,0.465835709941269
0.29739774496038446,1.7945874441293292,1.7917226510251214
0.36285403538374206,2.31935539596433,0.8336651186095443
0.8344548585880562,0.25773964334738586,2.6875736735600135
1.0041867474475368,0.6499036391061527,1.2242176752050238
0.3530585313720204,1.4327450159340647,2.1115282909538178
0.6468305770421904,0.530460319746012,2.590362701301745
0.22542768788074194,2.2946975816144644,2.2649873291134632
0.41185399777141,0.7910314218250322,2.648238790712472
0.47438760314955597,1.1868160528445821,1.6660372533697951
0.3113027505443463,2.114938994340405,1.435204528247893
0.5131195569530872,0.6757907319133879,2.6410606869131454
0.6704947913318158,0.774119912894863,1.633603153664978
0.4058197663235379,1.2300713570420712,2.087477185019825
0.31788759317409715,2.521194387530376,0.9383272569867408
0.5718390095815054,1.5645268269908712,0.8105174867105095
0.6022451790347374,0.4624279127736446,2.641251699404992
0.44481533803683493,1.1244031241434933,2.0423281350997016
0.6475872150854891,0.405773034592791,2.6881315555435497
0.5162242745368488,0.44526193050633084,3.005161082335902
0.31451970538140245,2.2807649632480604,1.2860979555241046
0.3042061200667714,2.6779527452284,0.8534584350703661
0.23021711772401215,2.1777105008534634,2.4747918312940245
1.1678308382570488,0.6306795559588393,0.5485929153628889
0.9517909001109115,0.8207732795846991,0.8327311440221337
0.8009270451207613,1.3288017397706358,0.24048783382425307
0.4344807730376793,1.108272821771103,2.1746357225156476
0.48318015664147884,1.290606225549312,1.4636172121159752
0.44155396554874665,1.14679123903911,1.9858276962425268
0.8177286236551349,1.1545294433486157,0.501516823607369
0.3467037960672257,2.3577260757212226,0.8081567417988256
0.6414775955357205,1.7023727285127705,0.22460018353046673
0.3772891890869876,0.953366955033383,2.6399328587794937
0.2992372540051365,1.8359658738758386,1.629787153038556
0.29833168585309733,1.7906302969525871,1.8177145036565712
0.4853850595100684,1.088143798764289,1.7335757451951028
0.29468666364101004,1.9472202064501312,1.4751822269064478
0.27820086507764336,1.8487393918116721,1.8856480727087108
0.2857887609713881,3.308408710834717,0.30310824602653424
0.4073874500690788,2.3948738579106625,0.2641726211835973
0.379924336997001,1.3867858723155904,1.9114061631034425
0.33260297960286567,2.838010049842061,0.285753089322425
0.28898788369034756,1.7751796146683094,1.8733588872334153
0.5383698044442773,0.5856635133315022,2.6451354601110424
0.31485048725214915,1.463266651874688,2.3123337000436393
0.34688698998034945,1.2079049206317396,2.5793071684572504
0.41377154916976977,2.046740607256445,0.9658561357038596
0.48677948681073013,2.145927776191454,0.23114226356243872
0.34052378814485434,1.5895975967424134,1.796779515284821
0.397893054842111,0.77895176315629,2.6754174074103845
0.8693082945405235,0.39422059664029163,2.2002156934677894
0.32820137350103884,2.73675858765135,0.35567319265078556
0.3167132191157772,2.370690072602552,1.222014436029527
0.8414307870652984,0.9990358268815009,0.8195430591848909
0.7212801494573643,1.3230102951840688,0.5042280541206323
0.47366178471351994,0.9589267385135634,2.3460369788807727
0.3752318655320672,1.2202756320467403,2.406807692912712
0.5386501576572508,0.6908046316025563,2.581134227208199
0.47014131922052493,1.1492555101055368,1.7903462072076357
0.30299402434671335,2.0211131038991823,1.4654209351049226
0.5716010158799008,0.882223881378924,1.873196127906943
0.525614455897655,0.7212806034412944,2.6225053974600256
0.7645790410791264,0.5036293482113648,2.3173706251623214
0.7506298484619838,0.46765140305858616,2.55085621384005
0.3614850598568646,1.459152231364469,1.9436099305262773
0.4107898947469124,1.0653756330763677,2.4365474047469826
0.7403344850180498,1.173344109893588,0.8156245323299894
0.2347518783999019,1.76808432522584,2.6465029924981867
0.31442203023940163,2.240552786903746,1.4013299439153757
0.4199847361153202,1.2675219301051595,1.9982856180329445
0.22732684394141162,2.124947140726202,2.531694935985155
0.6145204428386479,0.39108435076393216,2.725931538483028
0.3511940654763276,1.4700341801118686,1.8725564967600068
0.5643571640779586,0.4705807695870715,2.7007339256241463
0.9878926023289087,0.42672986046325817,1.5308503036587766
0.7505170081678332,0.7796093358074772,1.4209452456848235
0.556733556440336,1.7324548480749464,0.5134231737928885
0.4395172578753197,1.6905284474268172,1.3921245408010072
0.4641227119735021,2.189017829759111,0.3239864547419551
0.5577393066008572,0.8616861489755174,2.040642922142042
0.3516482161779575,2.560946562087913,0.4516194645052506
0.5623990596909233,0.9293570492004646,1.8061399392966926
0.36968442507324867,1.8290653098062504,1.4353921102608642
0.4372938024940921,0.7219744504790009,2.657072233355292
0.6875254272712197,0.30195550928622567,2.9668024929983776
0.2952373573765397,1.68272671859266,2.1461857011837413
0.42129859535418823,2.2778132974944105,0.3868805116208617
0.4358092338614632,1.8993072062358927,1.155453814016423
0.48099262033010803,0.9884121272138048,2.1946645544560885
0.31371335636696035,2.09827305483693,1.4318503324741243
0.7280262224282978,0.5271947580649544,2.2855700496710116
1.9873463558471802,0.22507527704596572,0.22120982188895993
0.31383114382090954,1.4659473261894564,2.4349512772724387
0.5878776554540048,1.3652668479752474,1.2751415704823297
1.2808869060501418,0.6446308855277986,0.23335428879489223
0.292015669532278,2.4904755473783577,1.3299997392697496
0.3381103483120512,2.4362559254620506,0.729834854151673
0.3517060626236961,1.5850111293021916,1.7014154386503244
1.1930016858876982,0.45443143273946385,1.3205303855692099
0.30754402976853423,2.95478903812939,0.27969381686044775
0.4663777762518004,0.9984832978028763,2.2956903497084715
0.8835225743202073,0.8395218530528862,1.182667928698666
0.5277902998595233,0.7207350541639523,2.62740227776242
0.5586456499101646,1.9346298980410142,0.23646831207811264
0.5719783484421271,0.8813476075731037,1.86820573020164
0.23184252478512077,1.7182913321005693,2.664200461794943
0.7151606132601844,0.3018987943818611,2.7889219658944264
0.3393961525503234,2.010680183084885,1.434448067151735
0.6485580165238773,0.590039808644637,2.4567297398899757
0.4822355304175442,1.8565741014069526,0.7601399892178391
0.7840680115071789,0.2692138533014995,2.841753003243627
0.9280171838723059,0.2470764268056484,2.6520993884053827
1.1055113784907542,0.794690617247446,0.27015683199808077
0.6138564823243954,1.45817779687528,0.9771685915646044
0.31584016592905945,1.3532064436889208,2.5719085684332788
0.677625741847899,1.2933783861022587,0.990653705596096
0.583349508344944,1.4135178390405256,1.1303899189805926
0.9104894275853707,1.1610042002073107,0.2277614253658345
0.39895198418108735,2.4110697644427783,0.29452543008459986
0.7144234730478559,1.5443223109309867,0.24092730529810813
0.43211642872621503,2.077604209413614,0.5782751580784369
1.1748011022909177,0.23953614541785,2.2634838464552764
0.33875681063962015,2.857586777809966,0.25383352146097937
0.7142255066507259,0.4738232042880143,2.552959799398207
0.8410526588110634,0.8484511845176979,1.311513421530057
0.3836055266642994,2.1463652084227602,0.9609185777063604
0.4331643465067579,2.2292298298413793,0.4016463652139832
0.5126889976377957,1.8227028096335962,0.6517153342613712
0.8364027447564792,0.4749963898474757,2.0038209120566086
0.48359138587534756,1.950292515917547,0.5186804261468844
0.38462596937967275,1.2618172110355017,2.22466037224866
0.22032587020463637,3.6751838623580033,0.6668547904204689
0.6365522211149155,0.8741852021213032,1.5855073559150605
0.9007595782951655,0.30256623692427964,2.6210552291874882
0.38799814977937286,2.366628403209905,0.4491119175413455
0.229473310760208,2.1031431533892024,2.556941049993381
0.7876647774172183,0.317701329800103,2.666840502550581
0.9349719805256113,0.4403269902338586,1.6973794759957763
0.48391133426399247,2.1892227722455115,0.24065197385445958
0.4498953227476844,1.7034460427931277,1.3557389549310748
0.4194689811612125,1.354456530249768,1.5579293883200376
0.6215722757864326,0.6718122828959037,2.4434162883301935
0.225358446119907,2.468891131843952,1.899527768573524
0.23754937788223643,2.1679032860305845,2.5044342620438274
0.6337714458775829,1.5007247768947871,0.5005077387693508
0.587767580618202,1.5368183063508603,0.6705833320017933
0.5982844358625599,0.8367930522808165,1.9305777122605905
0.5230061758847026,1.0993741063506888,1.6229177544917077
0.4466934889574302,2.002896628815157,0.7732420226005059
0.37298098427596005,2.395117771370721,0.5337918201992785
0.4099903906657364,2.374744560099907,0.31979427167383434
0.4354928817960935,1.278311405882188,1.6739901004611912
