f1,f2,f3,f4,f5
0.17624357067914367,0.891593454963025,0.2582238143598676,0.1397193952914521,7.3010042361199154
0.8830346056030629,0.8856091798200785,0.7197641408667297,0.0604944303714246,5.508157997376704
0.873574117170842,0.08421753839742961,0.7052575237806231,0.8769172441117196,5.546548076359831
0.8819105089270568,0.08750369482241274,0.8769054653114801,0.7317048335793688,5.345984623671529
0.00027651083043283425,0.24602058145270178,0.0,0.2468533837303108,9.160326725451014
0.954316360481011,0.7675492414710574,0.7395480257631328,0.7287914153997743,4.930576829142739
0.0,0.29664835159237357,0.33971886437828713,0.8361079095619715,7.61386869861879
0.3252343980637859,0.01806870493230578,0.0,0.7029464432315116,8.720378900803498
0.012969677817507515,0.8437883359548254,0.8504090331675125,0.0,6.6514533815160055
0.15373447811415492,0.8810468691312359,0.24911026737408137,0.15550122994092047,7.286934557955694
0.17127058326094302,0.26641293767317015,0.9073279627044666,0.1796714518060623,7.309245933433966
0.8840849514596052,0.7027516686704622,0.8732096242223426,0.06798610949802147,5.608320116860637
0.1546134471702636,0.13509129542921103,0.2604847580039884,0.875787533161443,7.3237513571052375
0.0,0.314975846555581,0.6904079946742241,0.02063029290101004,8.842709507337425
0.902669136114953,0.17316622656741437,0.2703610590633932,0.1516164145804752,7.325995138013512
0.0029639932014605547,0.0,0.0,0.9064595699176234,8.394513060440104
0.27108234969136824,0.1160394393179005,0.14082568188692324,0.9068489528029037,7.481968366111653
0.8735012132991671,0.08148737708766651,0.17006033164268639,0.2568620780368057,7.425962767142572
0.0,0.20384820363112133,0.001663421352349384,0.001668656507032201,9.607434426959273
0.8658181902984893,0.8792288097314048,0.0934961856994806,0.6911238842522308,5.619156175979903
0.18568520310400952,0.04419011192199723,0.24880606498776253,0.896718012829669,7.51382775606508
0.1629879230600894,0.1539744588486474,0.878831492696541,0.2620192407984297,7.265323119991341
0.2575906899660452,0.12421502595700934,0.9032395347908855,0.17532866011006254,7.382337446705758
0.7805278381833564,0.7059761150966288,0.7531868497016156,0.9749375206067069,5.070917592060571
0.20514294989364512,0.0,0.0,0.003675813231550541,9.795242852836271
0.7343616502372315,0.9808088012932132,0.7957985289610752,0.7127794563109944,5.142072441892816
0.8123549281666066,0.3367686956826894,0.3254406792369666,0.0,7.733707182678534
2.207463676812127e-05,0.8962783450156919,0.0009978503064932975,0.0016715331626066562,8.364412476642753
0.9040992384381467,0.23657959124158826,0.19077092187891248,0.12414880649722893,7.366049486804613
0.8707322613765766,0.7064118286230594,0.07927297694056978,0.8692461967344803,5.542696692196213
