f1,f2,f3,f4,f5
0.2278937108436701,0.6980198116335443,2.2490398027657448,0.7724239224861509,0.006918459098862974
0.21873754130338632,0.6646457612386523,0.22800932292651327,2.258409847052127,0.757812973130163
0.6940771537856142,0.2261249243559171,2.240640711807323,0.8157074934363469,0.0
0.33825959212257595,0.20063663258827186,0.5657159884562973,1.1571508700192403,0.5818292854289047
0.6654938383586765,0.21660728232298276,0.228232585870661,2.2616578540311494,0.756818106735261
0.2277793732018086,0.6981242726171613,0.23959686924451645,2.367470482753819,0.0
0.2322695282456602,0.6121882171335066,1.7252357019440443,1.133883160422463,0.0
0.2665342841442917,0.21040820303345104,0.4298855837204252,0.6883630206886068,0.7802039895444444
0.10221158588732249,0.10215686586970467,0.1445874450053406,0.2045325547889319,0.9576370660860345
0.1371968856774107,0.13710854433589847,0.1941023413310691,0.27462501581661775,0.9221232724767163
0.07752291145774547,0.07751948484004825,0.10964467820186767,0.15507897620016778,0.9757833166066827
0.081923433136388,0.0818572680172072,0.11591975157058791,0.16401506042742642,0.9733821661451229
0.10644285335242813,0.10633710677332246,0.15065567996392715,0.21270360589375534,0.9545265249836766
0.08492360337289757,0.0847903522615146,0.12013083146544104,0.17004716088543495,0.9717386162796589
0.10261756646481075,0.10261520295600271,0.14513546602954155,0.20526360198311905,0.9570128806996623
0.26314347917234504,0.22380284396581618,0.4148483664380786,0.6452653268409306,0.759518970853944
0.1649040354195916,0.1646354930961767,0.23345509505229822,0.33047786499299653,0.8856969042092626
0.25549053644249,0.2129753985718542,0.40765830168218065,0.6569563562517144,0.8027203068924962
0.226478822825092,0.2217474161969313,0.32370065797376296,0.46270811008157625,0.779798371961652
0.12527229858656247,0.1254206351943337,0.17744916449403214,0.2511081673211692,0.9357037298286517
0.6756635717852147,0.22330378148317653,2.1531545508918,0.9547800742299015,0.0176195834023915
0.22122551709446095,0.35959670941334726,0.5440918767586257,1.118839966283455,0.5493893740242346
0.1119978526358997,0.11195161881491372,0.15842159127995986,0.22408472838236734,0.9487559600352531
0.14561513243181268,0.1458408378144622,0.2064099988165358,0.29131303887429383,0.9121585634031011
0.1247747867450418,0.12479240898389381,0.17659031807593192,0.24983556962357698,0.9360521729741051
0.6763436712651969,0.2341115719823354,0.2860450358362805,2.2267012668648656,0.05179445546839983
0.6901233684201247,0.23193653176123116,0.2557561941408032,2.2960933833559096,0.024545732612358078
1.961311985275916e-17,3.592178678111148e-17,2.1512056289535518e-17,8.796647869954451e-17,1.6229603410920397
0.06646616442640707,0.06652388267909845,0.09412025127367911,0.13316505460393308,0.9827102754936902
0.07822033450050751,0.07820399811846661,0.11062452573676616,0.15646664834073898,0.97535268828877
0.07608007872670362,0.07600500001149436,0.1076427984410663,0.15230431791479143,0.9771957011164807
0.6835270687566595,0.24260754302536336,0.2596783952785945,2.226946428080696,0.09055475157906913
0.15268404334166685,0.1527419456769164,0.21588754997269097,0.3054849491882685,0.9021728416126342
0.08627032903382027,0.08631221979472777,0.12208680422524515,0.17269589880666467,0.9700499782786058
0.6879184780623434,0.23886473300782637,0.25285470380432756,2.2200338373764623,0.002972916233777185
0.27626345989933737,0.6650232130643732,1.8406133452032947,0.7689048669087981,0.0
0.23518602817830364,0.6485560811606522,1.902439968483673,0.7556183942918994,0.6563822998968529
0.12298195142903862,0.12306266031928838,0.1738618524748315,0.24612811336020876,0.9379702693063364
0.22167452233462875,0.6716071088554795,0.3025233890441215,2.3305380474569732,0.21442438113383847
0.24342747820169122,0.2440429827933356,0.3455395586408295,0.489330233559055,0.7250112129863221
0.11933865948424036,0.11894653741298737,0.16896813414822073,0.23939158384715956,0.943374333705029
0.16456862847823947,0.26345433157595904,0.5034822244056728,0.9438337926294201,0.8819113771886813
0.12267735932713385,0.12274723093790793,0.17344044311436202,0.2454960388023879,0.9382296158945665
0.6883209459854244,0.2301488061406059,0.26264468182970124,2.3083908127843493,0.0
0.10301858642900424,0.10301683267723255,0.14569602871138815,0.2060559365635118,0.95665335554997
0.1506015550001295,0.15063020355243326,0.21302927233529112,0.3011997951298373,0.9048669527707592
